playlist_id	owner_id	x_owner_group	streams	stream30s	dau	wau	mau	mau_previous_month	mau_both_months	users	skippers	owner_country	n_tracks	n_local_tracks	n_artists	n_albums	monthly_stream30s	monthly_owner_stream30s	genre_1	genre_2	genre_3	mood_1	mood_2	mood_3	tokens	x_estimated_revenue_usd	x_ratio_streams_above_30s_threshold	x_retention_rate_m	x_ratio_skippers_d	x_projected_engaging_time_in_min	x_projected_engaging_time_in_hour	x_projected_engaging_time_in_day	x_mininum_engaing_time_per_user	x_playlist_type_by_artist	x_playlist_type_by_album	x_playlist_type_by_artist_by_album
6irmYe9oVuuP0rlWJHsLZy	308ebd1b7e622902b60ecac1bd6cc545	non-spotify	424	346	23	103	350	294	43	661	8	US	110	0	13	36	6820	178	latin	other	other	cool	lively	romantic	lalo, nuevo, leon	2.422	0.8160	0.1463	0.0121	385.00	6.42	0.27	0.26	various_artist	various_album	various_artist_various_album
2upJNgl58cZiCuuuJnH35f	2d6198c2eddcc28f2ba5e203fa0a95fd	non-spotify	686	345	32	138	360	341	82	758	15	US	508	0	105	109	10410	14	electronica	dance & house	rap	sensual	excited	energizing	damn	2.415	0.5029	0.2405	0.0198	1778.00	29.63	1.23	0.23	various_artist	various_album	various_artist_various_album
1ksPfKpRSEXzvVPwwxWOxn	cb305f632c793f009882083e9e75f5b0	non-spotify	851	345	58	283	930	944	183	2780	91	US	112	0	99	106	11303	4	pop	indie rock	alternative	excited	defiant	energizing	pop, vip, back, school, updated, jason, jason, nico	2.415	0.4054	0.1939	0.0327	392.00	6.53	0.27	0.06	various_artist	various_album	various_artist_various_album
5yaz7zM7Xrql3h0JmTWAd7	72edcd918ee2ca606487fa7f829e7072	non-spotify	729	344	51	306	1068	993	89	3058	56	US	15	1	7	13	7391	0	soundtrack	traditional	country & folk	urgent	yearning	empowering	naruto, openings	2.408	0.4719	0.0896	0.0183	52.50	0.88	0.04	0.06	various_artist	various_album	various_artist_various_album
3KSw8EuAw6E6Of8bxIOGpt	8eb6dcd1f917f8e28769d0d4e984650a	non-spotify	518	344	30	155	477	490	171	971	16	US	109	0	98	94	10963	1	dance & house	r&b	rock	sensual	energizing	cool	daytime, disco	2.408	0.6641	0.3490	0.0165	381.50	6.36	0.26	0.18	various_artist	various_album	various_artist_various_album
1hZMF7bU7l5YIDuB3yHL7X	a13acf809eff468d8ac3d87cc710751a	non-spotify	357	343	7	29	111	95	18	287	4	US	133	0	74	101	7858	5065	pop	rock	indie rock	yearning	brooding	empowering	audi, background, music, pop, ii	2.401	0.9608	0.1895	0.0139	465.50	7.76	0.32	0.60	various_artist	various_album	various_artist_various_album
1NY1UlKc2j4MqA4oLLekVO	08ab5fb84a0f3ff0d48f39683230ad7d	non-spotify	402	343	23	119	349	322	70	625	3	US	50	0	32	12	9215	44	latin	r&b	other	easygoing	sophisticated	romantic	joyas, yenni	2.401	0.8532	0.2174	0.0048	175.00	2.92	0.12	0.27	various_artist	various_album	various_artist_various_album
23VtG3ZsCnLmVXJthdeiEi	00c65eb47a59c690dd943c14e1e4f3fd	non-spotify	746	343	41	206	610	705	136	1388	18	US	219	0	154	176	12708	1	rock	pop	alternative	empowering	yearning	excited	summer, hits	2.401	0.4598	0.1929	0.0130	766.50	12.78	0.53	0.12	various_artist	various_album	various_artist_various_album
62cZNiJ5I5Nw7hSKp0AzHJ	808c1a11a62004d4a034536767ac2edc	non-spotify	500	343	24	129	418	399	41	892	12	US	545	0	1	48	10377	23	latin	jazz	dance & house	lively	cool	romantic	banda, cuisillos	2.401	0.6860	0.1028	0.0135	1907.50	31.79	1.32	0.19	single_artist	various_album	signle_artist_various_album
3DqdzpCQAwp1BTr6Mg2aGn	08ef4951179ade301a59553b19fb3b96	non-spotify	453	342	35	188	533	447	85	1262	24	US	168	0	156	126	9005	58	electronica	dance & house	pop	excited	energizing	aggressive	vocal, trance, natural, trick	2.394	0.7550	0.1902	0.0190	588.00	9.80	0.41	0.14	various_artist	various_album	various_artist_various_album
7HuD2iT1rQIbD4EK2mtVRw	89e9a229de31a11c54ab9426dd8203c8	non-spotify	444	342	34	188	644	327	100	963	13	US	390	0	170	173	15208	2	r&b	indie rock	dance & house	yearning	cool	sensual	dj, sessions, npr, wbur	2.394	0.7703	0.3058	0.0135	1365.00	22.75	0.95	0.18	various_artist	various_album	various_artist_various_album
6nqomFD2PsyZwEWijeyVA2	2e90e81a520e60dfc955ff5ea3d1c552	non-spotify	414	341	10	29	59	48	16	157	2	US	555	11	402	427	3079	591	pop	dance & house	electronica	excited	energizing	yearning	livestream	2.387	0.8237	0.3333	0.0127	1942.50	32.38	1.35	1.09	various_artist	various_album	various_artist_various_album
5uhSG8CuqXkpF9vxNN9Shs	29703624b555d580d7cd5ceb4f4efd88	non-spotify	341	341	2	3	5	4	1	13	1	US	772	0	31	40	9473	9460	pop	electronica	country & folk	aggressive	other	brooding	other	2.387	1.0000	0.2500	0.0769	2702.00	45.03	1.88	13.12	various_artist	various_album	various_artist_various_album
7C8cV4AgBWLRe5Eki6MAfR	a43bb5f81d58bf635efceee28ebdccca	non-spotify	853	340	37	179	513	609	97	1427	28	US	113	0	92	96	6500	0	pop	rock	rap	excited	urgent	energizing	american, roadtrip	2.380	0.3986	0.1593	0.0196	395.50	6.59	0.27	0.12	various_artist	various_album	various_artist_various_album
5aYwrUOWVNCHg41lD8mMXG	3156a9bc0889b1e8d42de2ee1e3d7764	non-spotify	491	340	13	109	303	219	41	588	6	US	174	0	8	79	9732	518	easy listening	jazz	pop	tender	melancholy	easygoing	pop, piano, music	2.380	0.6925	0.1872	0.0102	609.00	10.15	0.42	0.29	various_artist	various_album	various_artist_various_album
1b2yVGmikwmJ1hd8OE9jxB	94aa39ba6c67a293b8ef1f6c7cc83c8c	non-spotify	695	340	27	171	568	295	35	1092	23	US	177	0	150	163	11686	1233	pop	alternative	rock	empowering	yearning	sophisticated	say	2.380	0.4892	0.1186	0.0211	619.50	10.33	0.43	0.16	various_artist	various_album	various_artist_various_album
0h4hnNYr9KbtWHRzGJzj4b	a904acc128b3c8c48e52aead65064e60	non-spotify	339	339	1	1	4	3	1	20	1	US	744	0	31	39	6847	6811	pop	electronica	country & folk	aggressive	other	brooding	other	2.373	1.0000	0.3333	0.0500	2604.00	43.40	1.81	8.48	various_artist	various_album	various_artist_various_album
5tOVJkaxR5gTjNyHI3ktV1	5a95cbaf5d349d8b64449989e91d36b1	non-spotify	340	339	1	1	3	5	1	20	1	US	100	0	5	5	9494	9492	rap	pop	other	energizing	sensual	aggressive	sun, jah, tsunami, beats, sounds	2.373	0.9971	0.2000	0.0500	350.00	5.83	0.24	8.48	various_artist	various_album	various_artist_various_album
73EBNaXOd086NMXJxGi1lw	8349dc0e1228f0782e703618b0ff7e4b	non-spotify	456	339	18	98	280	247	43	601	7	US	514	0	151	188	10638	66	indie rock	alternative	rock	urgent	excited	yearning	british, indie, rock, upbeat	2.373	0.7434	0.1741	0.0116	1799.00	29.98	1.25	0.28	various_artist	various_album	various_artist_various_album
6ar506ryjaXJpxjcP72p8Y	d2c3191b198d75f42bfe11f9fc2ed106	non-spotify	838	339	35	225	744	715	99	1595	25	US	100	0	100	99	10587	1	rap	rock	pop	defiant	rowdy	energizing	top, hits	2.373	0.4045	0.1385	0.0157	350.00	5.83	0.24	0.11	various_artist	various_album	various_artist_various_album
3YLLbu1QOKmm7L13iuDIUf	7e22e5609903b9d7f008c10511111373	non-spotify	451	338	30	133	405	440	67	916	7	US	141	0	30	21	8512	1	alternative	reggae	metal	cool	energizing	defiant	dirty, heads, iration, sublime	2.366	0.7494	0.1523	0.0076	493.50	8.23	0.34	0.18	various_artist	various_album	various_artist_various_album
4PgX1UnWFd3C2XHDkXES0N	1aec910af38aa40de2e46bfbabe54ca1	non-spotify	816	338	33	179	559	603	99	1540	35	US	229	2	188	192	6843	4	pop	rap	dance & house	excited	defiant	energizing	music	2.366	0.4142	0.1642	0.0227	801.50	13.36	0.56	0.11	various_artist	various_album	various_artist_various_album
6r05457T9S2bx4RyRVbCEN	a2562e23700b89a0a1611522e22460b8	non-spotify	358	338	16	81	254	233	34	510	6	US	158	0	63	64	7492	26	latin	jazz	other	romantic	sophisticated	empowering	viejitas, bonitas	2.366	0.9441	0.1459	0.0118	553.00	9.22	0.38	0.33	various_artist	various_album	various_artist_various_album
3vtYSOjXZm6hDSQZ46T7lJ	077da07c20c6a97919a58000b466db71	non-spotify	379	338	18	80	245	222	44	459	4	US	324	0	104	128	9359	461	latin	pop	traditional	sophisticated	empowering	romantic	pop, balada, espau00f1ol	2.366	0.8918	0.1982	0.0087	1134.00	18.90	0.79	0.37	various_artist	various_album	various_artist_various_album
1OroqstKfO5GK2zSih2ddQ	fc4af765477e968e9d82d490654e1827	non-spotify	612	337	31	135	493	490	50	1074	17	US	170	0	64	71	6649	12	rap	dance & house	indie rock	cool	defiant	energizing	hip	2.359	0.5507	0.1020	0.0158	595.00	9.92	0.41	0.16	various_artist	various_album	various_artist_various_album
54hJlmnHrJ32WxlD1jo0kj	9feadbe5512547f029ac79c7f903befe	non-spotify	438	337	33	157	434	406	154	796	11	US	62	4	14	5	12171	14	r&b	dance & house	other	sophisticated	empowering	yearning	sam, smith, lonely, hour	2.359	0.7694	0.3793	0.0138	217.00	3.62	0.15	0.21	various_artist	various_album	various_artist_various_album
66evGCgSbbNoWXmHR8cKYH	636e0c939b872dc504cb5c886ebdff2d	non-spotify	852	337	31	164	512	415	44	1228	25	US	448	6	2	165	8531	106	rock	r&b	pop	empowering	upbeat	yearning	best	2.359	0.3955	0.1060	0.0204	1568.00	26.13	1.09	0.14	various_artist	various_album	various_artist_various_album
4fpNlO2iiP81ist5Xsuh79	ddf4f7c4f1c9fce9bc115c4d3128d2e4	non-spotify	422	337	39	199	885	625	55	1618	17	US	74	0	1	7	8281	1	rock	country & folk	other	brooding	excited	urgent	led, zepellin	2.359	0.7986	0.0880	0.0105	259.00	4.32	0.18	0.10	single_artist	various_album	signle_artist_various_album
6pXNujhprXCLznZAO5XXxC	ccff44ec5c7ce39bdbbc4f5b601837b4	non-spotify	338	337	1	2	4	3	1	12	1	US	80	0	3	4	9294	9290	rap	pop	other	energizing	aggressive	defiant	diabolical, wiz, dj, global, grind, beats	2.359	0.9970	0.3333	0.0833	280.00	4.67	0.19	14.04	various_artist	various_album	various_artist_various_album
43uEKVkJXNGePlqbGqOLSA	8be12b8e2ee5789621f6862d668a9eb7	non-spotify	492	337	33	174	586	518	53	1211	14	US	120	0	10	10	7891	0	latin	pop	rock	sophisticated	romantic	fiery	mark, anthony	2.359	0.6850	0.1023	0.0116	420.00	7.00	0.29	0.14	various_artist	various_album	various_artist_various_album
5bC5oIj1igsf5e5kJBNnr7	4e774ab56365399b7a3e79fcdcdaaf99	non-spotify	468	336	41	222	683	395	90	1285	27	US	44	0	18	20	7115	1	alternative	r&b	indie rock	lively	gritty	energizing	hozier	2.352	0.7179	0.2278	0.0210	154.00	2.57	0.11	0.13	various_artist	various_album	various_artist_various_album
3AqAiQUESgqAMawXxUwpWQ	68308c7b777a16574d4f64ddf0a6cf4f	non-spotify	379	336	15	70	269	239	25	633	8	US	50	0	1	1	7376	79	pop	other	other	other	other	other	relaxing, classical, guitar	2.352	0.8865	0.1046	0.0126	175.00	2.92	0.12	0.27	single_artist	single_album	single_artist_single_album
4jtLYLJAyb2Ae9C376Bz7L	3a2c0b06c44968b8013a46c5ad59d4db	non-spotify	379	336	19	96	372	306	37	703	5	US	66	0	4	8	6871	84	latin	pop	other	cool	lively	easygoing	originales, cadetes, linares	2.352	0.8865	0.1209	0.0071	231.00	3.85	0.16	0.24	various_artist	various_album	various_artist_various_album
1HyY2zFhdgIgOZVHAIbByt	eb7075ace84c797868f3f3eefeb7f775	non-spotify	576	334	37	200	558	531	139	1133	18	US	100	0	48	49	10352	4	dance & house	electronica	pop	excited	aggressive	other	life, color, weekly, top, edm	2.338	0.5799	0.2618	0.0159	350.00	5.83	0.24	0.15	various_artist	various_album	various_artist_various_album
5VygjAnZRJCY3Ovi8shnZt	504a76dca71ea3b47e25cd91a74d3d4d	non-spotify	442	333	37	205	706	688	55	1522	13	US	165	0	137	29	10768	40	country & folk	pop	other	empowering	romantic	gritty	george, straight	2.331	0.7534	0.0799	0.0085	577.50	9.63	0.40	0.11	various_artist	various_album	various_artist_various_album
4tkgn6NVjhtG2fb25aaRDb	2d23604c839e260fa483a33a16f17cc7	non-spotify	533	333	41	246	846	845	105	2571	32	US	108	0	75	75	8687	0	electronica	indie rock	dance & house	sensual	aggressive	excited	chill, mixes, dubstep	2.331	0.6248	0.1243	0.0124	378.00	6.30	0.26	0.06	various_artist	various_album	various_artist_various_album
62yjWiX7s92QGQ6EQQHUzF	a4664c28676900cd912a4210eea9ed88	non-spotify	338	333	3	8	14	16	8	22	1	US	787	8	493	610	11247	10	indie rock	alternative	rock	excited	yearning	brooding	fusian, master, list	2.331	0.9852	0.5000	0.0455	2754.50	45.91	1.91	7.57	various_artist	various_album	various_artist_various_album
05s0l2KgsETYbzuQHAxmli	4918ba41a0f19e7bd5673e43fdc6dd3b	non-spotify	761	333	19	94	334	334	47	778	16	US	525	0	281	359	9044	148	rock	pop	alternative	excited	rowdy	upbeat	classic, rock, party, music	2.331	0.4376	0.1407	0.0206	1837.50	30.63	1.28	0.21	various_artist	various_album	various_artist_various_album
2vCXeiCpQZuQwPswA7L8KA	c0e49ff8afb67441c213d904862e80ab	non-spotify	639	333	42	214	713	697	102	1853	38	US	116	7	62	60	9056	0	pop	dance & house	country & folk	fiery	energizing	excited	arabic, dance, mix	2.331	0.5211	0.1463	0.0205	406.00	6.77	0.28	0.09	various_artist	various_album	various_artist_various_album
1o4CfLHR7BcW3NEsRTOYrO	7f065b161af746e2d407cf77c65a23c4	non-spotify	440	332	22	83	275	237	49	651	12	US	1793	0	1002	1152	6411	213	dance & house	electronica	pop	aggressive	excited	energizing	hard, drop, life, electro, etc	2.324	0.7545	0.2068	0.0184	6275.50	104.59	4.36	0.25	various_artist	various_album	various_artist_various_album
7eweATXLHNbWhKZ2CRtKcs	c455e81d0ce52e5d1527052428f0423d	non-spotify	379	332	24	109	419	394	43	873	8	US	73	0	12	18	7868	21	latin	jazz	other	lively	cool	upbeat	julio, recodo	2.324	0.8760	0.1091	0.0092	255.50	4.26	0.18	0.19	various_artist	various_album	various_artist_various_album
1X8UTcOshaR3A5hvIeRC1a	5d4f6acc5471a7ce5212b127408484dc	non-spotify	507	332	17	100	275	299	108	537	5	US	761	0	369	520	10372	60	indie rock	alternative	punk	urgent	defiant	empowering	alt, xmu	2.324	0.6548	0.3612	0.0093	2663.50	44.39	1.85	0.31	various_artist	various_album	various_artist_various_album
0lEMWP9z1d5jXpalKhOjqJ	4b666862ea3de92f4e015b959e3146ac	non-spotify	585	332	31	149	523	484	85	1171	22	US	506	8	118	128	8118	60	pop	country & folk	rock	sophisticated	yearning	brooding	israeli, music	2.324	0.5675	0.1756	0.0188	1771.00	29.52	1.23	0.14	various_artist	various_album	various_artist_various_album
36Hd9yCCazSC4HULJCgZzi	6987037f34b5cee787a1a5e8de9b2689	non-spotify	554	332	37	161	699	3116	362	3963	19	US	52	0	50	50	13475	1	rap	pop	r&b	defiant	excited	energizing	mtv, vmas	2.324	0.5993	0.1162	0.0048	182.00	3.03	0.13	0.04	various_artist	various_album	various_artist_various_album
6DS2yhXWmDli9KgkdjwNMT	fc4cbc8353367431d4c3c4dcccf4a6ef	non-spotify	535	331	35	220	784	701	78	1702	22	US	97	0	85	35	12723	0	indie rock	rock	alternative	yearning	brooding	empowering	oc, soundtracks	2.317	0.6187	0.1113	0.0129	339.50	5.66	0.24	0.10	various_artist	various_album	various_artist_various_album
0gTn5wClhC7dIxrptTJd4e	91dccb88a69d907db647353423583ee1	non-spotify	378	331	20	100	296	289	73	574	8	US	110	0	49	16	9468	512	religious	other	other	yearning	empowering	brooding	bethel, music, others	2.317	0.8757	0.2526	0.0139	385.00	6.42	0.27	0.29	various_artist	various_album	various_artist_various_album
1SYFve7RGDoZYIIrAzRoXI	51516484be1e83b1403e6ec260d31a04	non-spotify	332	330	1	2	3	4	1	13	1	US	12	0	1	1	7837	7828	other	other	other	other	other	other	dj, ant	2.310	0.9940	0.2500	0.0769	42.00	0.70	0.03	12.69	single_artist	single_album	single_artist_single_album
7v4KyD7LWA09tX1FWzx1wB	36fe69cb2018d99aa039ae0f6a6d46f7	non-spotify	330	330	6	20	42	37	12	88	0	US	31	0	1	1	8484	4828	new age	children's	alternative	tender	peaceful	romantic	lullaby, instrumental, classics, lullaby, instrumental, classics	2.310	1.0000	0.3243	0.0000	108.50	1.81	0.08	1.88	single_artist	single_album	single_artist_single_album
0lyUHq0tIjrsuee65GXZ2Z	75f742f3d9650a32c58c8d393ec6383d	non-spotify	408	330	27	155	482	450	76	1001	12	US	152	0	74	84	13549	12	alternative	rock	indie rock	empowering	brooding	urgent	best, grunge, mix	2.310	0.8088	0.1689	0.0120	532.00	8.87	0.37	0.16	various_artist	various_album	various_artist_various_album
2Oz0TGZ6RJdsUmO1tG3PPB	spotify	spotify	455	330	51	308	1251	1359	168	3898	45	US	26	0	26	26	11687	0	jazz	rap	electronica	sensual	easygoing	yearning	string, theory	2.310	0.7253	0.1236	0.0115	91.00	1.52	0.06	0.04	various_artist	various_album	various_artist_various_album
5EFiWdzGzFQDayK9l2p7h5	00bffdb30d7fbf315fd054647623cbed	non-spotify	345	329	12	76	186	162	39	347	2	US	223	1	197	201	12397	0	pop	indie rock	alternative	yearning	easygoing	empowering	best, anthropologie	2.303	0.9536	0.2407	0.0058	780.50	13.01	0.54	0.47	various_artist	various_album	various_artist_various_album
1BPQ2yKsfWrsyVztKrQekU	e9e35d14e8cf0d05ba466e5e3caea9b9	non-spotify	505	328	42	236	765	716	63	1584	17	US	48	0	11	8	9448	8	latin	pop	other	sophisticated	empowering	romantic	christian, castro	2.296	0.6495	0.0880	0.0107	168.00	2.80	0.12	0.10	various_artist	various_album	various_artist_various_album
1KmN3hSatc6rOw6edRlYZE	522f5fecd7b445e0dc50c60cf0ea0495	non-spotify	591	328	25	119	348	363	63	768	16	US	443	2	299	348	15881	49	rock	pop	alternative	upbeat	empowering	excited	light, yacht, rock	2.296	0.5550	0.1736	0.0208	1550.50	25.84	1.08	0.21	various_artist	various_album	various_artist_various_album
4d1Tp4FCDcoLCt11Aa38Az	b54176320b190b9e491f16b986e826e5	non-spotify	465	328	26	154	550	666	155	1444	23	US	127	0	93	103	11024	1	pop	rock	alternative	yearning	excited	sophisticated	thinking	2.296	0.7054	0.2327	0.0159	444.50	7.41	0.31	0.11	various_artist	various_album	various_artist_various_album
4PgqiOfaWkZGSYYKH0zy37	36290f28b758e0596e85b7c6caa8eb0f	non-spotify	615	328	32	158	534	514	48	1475	29	US	238	3	180	207	5758	0	r&b	pop	rap	sensual	sophisticated	energizing	lovemaking, sex	2.296	0.5333	0.0934	0.0197	833.00	13.88	0.58	0.11	various_artist	various_album	various_artist_various_album
2G45w6iwkIT3WlmbIMezMI	b51d3e846807288427e92e704e956ce1	non-spotify	399	328	32	158	491	440	83	910	11	US	54	0	5	9	7835	7	religious	latin	other	upbeat	sophisticated	empowering	cristine	2.296	0.8221	0.1886	0.0121	189.00	3.15	0.13	0.18	various_artist	various_album	various_artist_various_album
2yqGPrXMXfCrGnrnZiJHlW	fa34691d7f0f4a897928fcf4bc7063f4	non-spotify	439	328	27	202	706	664	54	1866	28	US	170	0	75	78	9551	40	jazz	easy listening	pop	romantic	lively	easygoing	golden, age, radio	2.296	0.7472	0.0813	0.0150	595.00	9.92	0.41	0.09	various_artist	various_album	various_artist_various_album
6JEfcTOIkvh9Pe80UQ0fR7	spotify	spotify	511	328	51	294	1604	2037	107	7268	77	US	45	0	36	42	11379	0	rock	alternative	indie rock	yearning	excited	rowdy	power, pop	2.296	0.6419	0.0525	0.0106	157.50	2.63	0.11	0.02	various_artist	various_album	various_artist_various_album
2Bx8lI0hRXvD1ppRMULHRo	3e8f7f8102bb2a2f65f613549f78e9c9	non-spotify	858	327	62	353	908	1208	181	2494	54	US	16	0	16	15	8467	0	electronica	rap	dance & house	excited	aggressive	defiant	jumpstreet, soundtrack	2.289	0.3811	0.1498	0.0217	56.00	0.93	0.04	0.07	various_artist	various_album	various_artist_various_album
71AxaVwnsgw5kjSHjlzfj5	d27d8bdde5aacfaed110062229e7fd01	non-spotify	587	327	31	174	347	218	67	574	13	US	483	1	372	430	8280	16	indie rock	alternative	rock	yearning	melancholy	gritty	parenthood, soundtrack	2.289	0.5571	0.3073	0.0226	1690.50	28.18	1.17	0.28	various_artist	various_album	various_artist_various_album
4hGP1s9pz0z6enKVF9X7ws	e48d2d1b566159f45c996dc30697d69c	non-spotify	417	327	32	126	425	426	33	1100	18	US	96	0	39	40	5603	15	alternative	indie rock	electronica	urgent	excited	defiant	upbeat, house, cleaning	2.289	0.7842	0.0775	0.0164	336.00	5.60	0.23	0.15	various_artist	various_album	various_artist_various_album
3PazOVCZqqfWahfJwXN3BF	d49dc662ad878465ab18e9d9ca27ebb4	non-spotify	536	327	47	250	864	793	103	1820	20	US	34	0	8	10	13336	20	punk	alternative	pop	defiant	urgent	brooding	paramore, fall, boy, monumentour	2.289	0.6101	0.1299	0.0110	119.00	1.98	0.08	0.09	various_artist	various_album	various_artist_various_album
7EKeemrFK5bhflce8S4NJy	c15a83d936ebdc34c53a82c85c8d28a3	non-spotify	539	327	38	160	504	493	75	1160	22	US	30	0	20	22	8432	34	latin	dance & house	jazz	lively	cool	romantic	corridos	2.289	0.6067	0.1521	0.0190	105.00	1.75	0.07	0.14	various_artist	various_album	various_artist_various_album
7IObSJxBH3hUtFxSWlpzsm	8e26c3fcd621cff3ae13733a183b0164	non-spotify	398	327	25	197	741	848	118	1777	12	US	22	0	2	1	10357	40	other	other	other	other	other	other	game, season	2.289	0.8216	0.1392	0.0068	77.00	1.28	0.05	0.09	various_artist	single_album	various_artist_single_album
6ttfXkQRqQN0hFpIYeykxq	ff5d224429aef6fc26cc4122b86c2e05	non-spotify	567	326	25	89	297	331	42	693	10	US	361	0	12	23	6240	0	latin	other	other	lively	romantic	cool	tucanes, tijuana, poderosos	2.282	0.5750	0.1269	0.0144	1263.50	21.06	0.88	0.24	various_artist	various_album	various_artist_various_album
71PMdYNHsQlfNxRsgdFJts	7754bd6d9bd3cef4d0bc5c8794cbb3fa	non-spotify	388	326	15	84	259	227	28	515	4	US	270	0	42	21	8908	0	jazz	pop	soundtrack	sensual	romantic	easygoing	kenny, g	2.282	0.8402	0.1233	0.0078	945.00	15.75	0.66	0.32	various_artist	various_album	various_artist_various_album
4mFCielmUT2li2d3gvKMvj	dd7dcaaf5f2cc8f7d5ab893cfed71723	non-spotify	360	326	1	5	15	14	4	38	0	US	171	0	2	2	8322	8117	pop	alternative	children's	other	easygoing	melancholy	toddler, songs, toddler, songs	2.282	0.9056	0.2857	0.0000	598.50	9.98	0.42	4.29	various_artist	various_album	various_artist_various_album
4RYqSxxD4WIvUahaJY4ZUR	671819d64c17211f6aca2a69b0a5ac80	non-spotify	634	326	20	130	391	439	188	738	9	US	414	1	270	354	17862	40	indie rock	alternative	rock	urgent	defiant	excited	alt	2.282	0.5142	0.4282	0.0122	1449.00	24.15	1.01	0.22	various_artist	various_album	various_artist_various_album
79V4RAM0J9o4Q7JNgPdB5w	7a7f15cca38a54ac632b4b951d9b8c4d	non-spotify	690	326	29	119	365	353	75	762	20	US	77	0	58	61	8515	25	latin	jazz	dance & house	lively	energizing	cool	cumbias, banda	2.282	0.4725	0.2125	0.0262	269.50	4.49	0.19	0.21	various_artist	various_album	various_artist_various_album
3WtNaEHkQL3fz8dk4viWKs	36625968e51aca20bfea4a4fa9843d00	non-spotify	639	325	28	142	491	421	63	1059	19	US	290	1	184	206	15980	30	pop	rock	r&b	empowering	excited	upbeat	rock	2.275	0.5086	0.1496	0.0179	1015.00	16.92	0.70	0.15	various_artist	various_album	various_artist_various_album
